screen_id,node_id,figma_node_id,node_type,gt_x,gt_y,gt_w,gt_h,rec_x,rec_y,rec_w,rec_h,iou,al_reachable,local_iou,visible
158,12025,5749:84770,FRAME,6148.0,15890.0,834.0,1194.0,6148.0,15890.0,834.0,1194.0,1.000000,0,,1
158,12026,5749:84771,FRAME,6205.0,16154.0,720.0,740.0,6205.0,16117.0,720.0,740.0,0.904762,0,0.904762,1
158,12037,5749:84778,FRAME,6417.0,16967.0,296.0,60.0,6417.0,15890.0,296.0,60.0,0.000000,0,0.000000,1
158,12080,5749:84785,RECTANGLE,6148.0,16029.0,834.0,1055.0,6148.0,15890.0,834.0,1055.0,0.767169,0,0.767169,1
158,12081,5749:84786,FRAME,6353.0,16695.0,428.0,332.0,6148.0,16752.0,428.0,332.0,0.275164,0,0.275164,1
158,12128,5749:84804,INSTANCE,6148.0,15918.0,834.0,111.0,6148.0,16973.0,834.0,111.0,0.000000,0,0.000000,1
158,12251,5749:84805,INSTANCE,6148.0,17050.0,834.0,34.0,6148.0,15890.0,834.0,34.0,0.000000,0,0.000000,1
158,12253,5749:84806,INSTANCE,6148.0,15890.0,834.0,75.0,6148.0,15890.0,834.0,75.0,1.000000,0,1.000000,1
158,12279,5749:84807,INSTANCE,6148.0,15890.0,834.0,24.0,6148.0,15890.0,834.0,24.0,1.000000,0,1.000000,1
158,12027,5749:84772,FRAME,6205.0,16154.0,720.0,20.0,6205.0,16117.0,720.0,20.0,0.000000,1,1.000000,1
158,12038,5749:84779,INSTANCE,6421.0,16971.0,48.0,52.0,6421.0,15894.0,48.0,52.0,0.000000,1,1.000000,1
158,12082,5749:84787,FRAME,6377.0,16717.0,380.0,40.0,6172.0,16774.0,380.0,40.0,0.000000,1,1.000000,1
158,12129,I5749:84804;5749:84277,FRAME,6148.0,15965.0,536.0,64.0,6148.0,17020.0,536.0,64.0,0.000000,0,1.000000,1
158,12252,I5749:84805;1313:136259,RECTANGLE,6407.0,17071.0,316.0,5.0,6407.0,15919.0,316.0,5.0,0.000000,0,0.000000,1
158,12254,I5749:84806;5749:93085,FRAME,6545.0,15890.0,40.0,24.0,6545.0,15890.0,40.0,24.0,1.000000,1,1.000000,1
158,12280,I5749:84807;5749:93105,FRAME,6163.0,15893.0,95.0,18.0,6163.0,15893.0,95.0,18.0,1.000000,1,1.000000,1
158,12036,5749:84777,FRAME,6205.0,16174.0,720.0,720.0,6205.0,16137.0,720.0,720.0,0.902246,1,1.000000,1
158,12046,5749:84780,INSTANCE,6469.0,16971.0,48.0,52.0,6469.0,15894.0,48.0,52.0,0.000000,1,1.000000,1
158,12107,5749:84792,FRAME,6377.0,16779.0,380.0,150.0,6172.0,16836.0,380.0,150.0,0.166539,1,1.000000,1
158,12161,I5749:84804;5749:84284,FRAME,6474.5,15965.0,182.0,64.0,6474.0,17020.0,182.0,64.0,0.000000,0,0.994521,1
158,12258,I5749:84806;5749:93089,FRAME,6152.0,15917.0,826.0,36.0,6152.0,15917.0,826.0,36.0,1.000000,1,1.000000,1
158,12283,I5749:84807;5749:93108,FRAME,6864.94677734375,15890.0,102.05338287353516,24.0,6864.946617126465,15890.0,102.05338287353516,24.0,0.999997,1,0.999997,1
158,12053,5749:84781,INSTANCE,6517.0,16971.0,48.0,52.0,6517.0,15894.0,48.0,52.0,0.000000,1,1.000000,1
158,12120,5749:84803,INSTANCE,6377.0,16951.0,380.0,52.0,6172.0,17008.0,380.0,52.0,0.000000,1,1.000000,1
158,12205,I5749:84804;5749:84291,FRAME,6852.0,15965.0,130.0,64.0,6852.0,16996.5,130.0,64.0,0.000000,0,0.462857,1
158,12060,5749:84782,INSTANCE,6565.0,16971.0,48.0,52.0,6565.0,15894.0,48.0,52.0,0.000000,1,1.000000,1
158,12066,5749:84783,INSTANCE,6613.0,16971.0,48.0,52.0,6613.0,15894.0,48.0,52.0,0.000000,1,1.000000,1
158,12072,5749:84784,INSTANCE,6661.0,16971.0,48.0,52.0,6661.0,15894.0,48.0,52.0,0.000000,1,1.000000,1
158,12028,5749:84773,TEXT,6205.0,16156.5,78.0,15.0,6205.0,16119.5,78.0,15.0,0.000000,1,1.000000,1
158,12039,I5749:84779;5749:82458,INSTANCE,6431.0,16987.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
158,12047,I5749:84780;5749:82458,INSTANCE,6479.0,16987.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
158,12054,I5749:84781;5749:82458,INSTANCE,6527.0,16987.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
158,12061,I5749:84782;5749:82458,INSTANCE,6575.0,16987.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
158,12067,I5749:84783;5749:82458,INSTANCE,6623.0,16987.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
158,12073,I5749:84784;5749:82458,INSTANCE,6671.0,16987.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
158,12083,5749:84788,INSTANCE,6377.0,16717.0,40.0,40.0,6172.0,16774.0,40.0,40.0,0.000000,1,1.000000,1
158,12108,5749:84793,FRAME,6377.0,16779.0,183.0,150.0,6172.0,16836.0,183.0,150.0,0.000000,1,1.000000,1
158,12121,I5749:84803;312:9498,INSTANCE,6387.0,16959.0,24.0,24.0,0.0,0.0,24.0,24.0,0.000000,1,0.000000,0
158,12130,I5749:84804;5749:84278,INSTANCE,6163.0,15977.0,40.0,40.0,-10.0,-10.0,40.0,40.0,0.000000,1,0.000000,0
158,12162,I5749:84804;5749:84285,FRAME,6455.0,15990.5,43.0,13.0,0.0,0.0,43.0,13.0,0.000000,1,0.000000,0
158,12206,I5749:84804;5749:84292,INSTANCE,6817.999998950927,15984.999998950927,24.0,24.0,0.0,0.0,24.0,24.0,0.000000,1,0.000000,0
158,12255,I5749:84806;5749:93086,ELLIPSE,6554.5,15899.5,5.0,5.0,6554.5,15899.5,5.0,5.0,1.000000,1,1.000000,1
158,12259,I5749:84806;5749:93090,FRAME,6168.0,15924.0,207.0,22.0,6168.0,15924.0,207.0,22.0,1.000000,1,1.000000,1
158,12281,I5749:84807;5749:93106,TEXT,6163.0,15895.0,26.0,14.0,6163.0,15895.0,26.0,14.0,1.000000,1,1.000000,1
158,12284,I5749:84807;5749:93109,VECTOR,6864.94677734375,15897.0,16.5,10.0,6864.946617126465,15897.0,16.5,10.0,0.999981,1,1.000000,1
158,12029,5749:84774,FRAME,6694.0,16154.0,231.0,20.0,6694.0,16117.0,231.0,20.0,0.000000,1,1.000000,1
158,12041,I5749:84779;5749:82459,TEXT,6435.0,16991.0,94.0,12.0,0.0,0.0,94.0,12.0,0.000000,1,0.000000,0
158,12049,I5749:84780;5749:82459,TEXT,6483.0,16991.0,94.0,12.0,0.0,0.0,94.0,12.0,0.000000,1,0.000000,0
158,12056,I5749:84781;5749:82459,TEXT,6531.0,16991.0,94.0,12.0,0.0,0.0,94.0,12.0,0.000000,1,0.000000,0
158,12063,I5749:84782;5749:82459,TEXT,6579.0,16991.0,94.0,12.0,0.0,0.0,94.0,12.0,0.000000,1,0.000000,0
158,12069,I5749:84783;5749:82459,TEXT,6627.0,16991.0,94.0,12.0,0.0,0.0,94.0,12.0,0.000000,1,0.000000,0
158,12075,I5749:84784;5749:82459,TEXT,6675.0,16991.0,94.0,12.0,0.0,0.0,94.0,12.0,0.000000,1,0.000000,0
158,12089,5749:84789,TEXT,6431.0,16720.0,218.0,34.0,6226.0,16777.0,218.0,34.0,0.000000,1,1.000000,1
158,12114,5749:84798,FRAME,6574.0,16779.0,183.0,150.0,6369.0,16836.0,183.0,150.0,0.000000,1,1.000000,1
158,12125,I5749:84803;312:9499,TEXT,6540.0,16971.0,54.0,12.0,6335.0,17028.0,54.0,12.0,0.000000,1,1.000000,1
158,12137,I5749:84804;5749:84279,INSTANCE,6163.0,15985.0,104.0,24.0,6163.0,17040.0,104.0,24.0,0.000000,1,1.000000,1
158,12165,I5749:84804;5749:84288,INSTANCE,6488.0,15977.0,155.0,40.0,6487.5,17032.0,155.0,40.0,0.000000,1,1.000000,1
158,12208,I5749:84804;5749:84293,INSTANCE,6826.0,15977.0,40.0,40.0,6826.0,17008.5,40.0,40.0,0.000000,1,1.000000,1
158,12256,I5749:84806;5749:93087,ELLIPSE,6562.5,15899.5,5.0,5.0,6562.5,15899.5,5.0,5.0,1.000000,1,1.000000,1
158,12266,I5749:84806;5749:93094,FRAME,6375.0,15917.0,380.0,36.0,6375.0,15917.0,380.0,36.0,1.000000,1,1.000000,1
158,12282,I5749:84807;5749:93107,TEXT,6197.0,15895.0,61.0,14.0,6197.0,15895.0,61.0,14.0,1.000000,1,1.000000,1
158,12285,I5749:84807;5749:93110,VECTOR,6885.44677734375,15897.0,14.053380012512207,9.999975204467773,6885.446617126465,15897.000012397766,14.053380012512207,9.999975204467773,0.999975,1,0.999998,1
158,12042,I5749:84779;5749:82460,INSTANCE,6435.0,16987.0,20.0,20.0,6435.0,15910.0,20.0,20.0,0.000000,1,1.000000,1
158,12050,I5749:84780;5749:82460,INSTANCE,6483.0,16987.0,20.0,20.0,6483.0,15910.0,20.0,20.0,0.000000,1,1.000000,1
158,12057,I5749:84781;5749:82460,INSTANCE,6531.0,16987.0,20.0,20.0,6531.0,15910.0,20.0,20.0,0.000000,1,1.000000,1
158,12064,I5749:84782;5749:82460,INSTANCE,6579.0,16987.0,20.0,20.0,6579.0,15910.0,20.0,20.0,0.000000,1,1.000000,1
158,12070,I5749:84783;5749:82460,INSTANCE,6627.0,16987.0,20.0,20.0,6627.0,15910.0,20.0,20.0,0.000000,1,1.000000,1
158,12076,I5749:84784;5749:82460,INSTANCE,6675.0,16987.0,20.0,20.0,6675.0,15910.0,20.0,20.0,0.000000,1,1.000000,1
158,12090,5749:84790,INSTANCE,6663.0,16717.0,40.0,40.0,6458.0,16774.0,40.0,40.0,0.000000,1,1.000000,1
158,12126,I5749:84803;312:9500,INSTANCE,6478.0,16959.0,24.0,24.0,0.0,0.0,24.0,24.0,0.000000,1,0.000000,0
158,12142,I5749:84804;5749:84280,INSTANCE,6275.0,15977.0,129.0,40.0,6275.0,17032.0,129.0,40.0,0.000000,1,1.000000,1
158,12171,I5749:84804;5749:84289,INSTANCE,6588.5,15985.0,104.0,24.0,0.0,0.0,104.0,24.0,0.000000,1,0.000000,0
158,12216,I5749:84804;5749:84294,INSTANCE,6876.0,15977.0,40.0,40.0,6876.0,17008.5,40.0,40.0,0.000000,1,1.000000,1
158,12257,I5749:84806;5749:93088,ELLIPSE,6570.5,15899.5,5.0,5.0,6570.5,15899.5,5.0,5.0,1.000000,1,1.000000,1
158,12272,I5749:84806;5749:93100,FRAME,6755.0,15924.0,207.0,22.0,6755.0,15924.0,207.0,22.0,1.000000,1,1.000000,1
158,12286,I5749:84807;5749:93111,TEXT,6903.5,15895.0,33.0,14.0,6903.499997138977,15895.0,33.0,14.0,1.000000,1,0.999990,1
158,12101,5749:84791,INSTANCE,6717.0,16717.0,40.0,40.0,6512.0,16774.0,40.0,40.0,0.000000,1,1.000000,1
158,12148,I5749:84804;5749:84281,INSTANCE,6163.0,15977.0,40.0,40.0,-10.0,-10.0,40.0,40.0,0.000000,1,0.000000,0
158,12176,I5749:84804;5749:84290,INSTANCE,6393.0,15975.0,489.0,44.0,-164.0,-12.0,489.0,44.0,0.000000,1,0.000000,0
158,12225,I5749:84804;5749:84295,INSTANCE,6926.0,15977.0,40.0,40.0,6926.0,17008.5,40.0,40.0,0.000000,1,1.000000,1
158,12287,I5749:84807;5749:93112,GROUP,6940.5,15896.0,26.5,12.0,6940.499997138977,15896.0,26.5,12.0,1.000000,1,0.999988,1
158,12154,I5749:84804;5749:84282,TEXT,6275.0,15986.0,75.0,22.0,0.0,0.0,75.0,22.0,0.000000,1,0.000000,0
158,12233,I5749:84804;5749:84296,INSTANCE,6867.0,15977.0,40.0,40.0,-10.0,-10.0,40.0,40.0,0.000000,1,0.000000,0
158,12155,I5749:84804;5749:84283,INSTANCE,6163.0,15977.0,40.0,40.0,-10.0,-10.0,40.0,40.0,0.000000,1,0.000000,0
158,12239,I5749:84804;5749:84297,INSTANCE,6867.0,15977.0,40.0,40.0,-10.0,-10.0,40.0,40.0,0.000000,1,0.000000,0
158,12245,I5749:84804;5749:84298,INSTANCE,6867.0,15977.0,40.0,40.0,-10.0,-10.0,40.0,40.0,0.000000,1,0.000000,0
158,12030,5749:84775,INSTANCE,6759.0,16154.0,20.0,20.0,6759.0,16117.0,20.0,20.0,0.000000,1,1.000000,1
158,12040,I5749:84779;5749:82458;5749:82261,VECTOR,6433.5,16991.0,14.5,12.0,0.0,0.0,14.5,12.0,0.000000,0,0.380952,1
158,12043,I5749:84779;5749:82460;5749:82172,VECTOR,6437.0,16989.0,16.0,16.0,6435.0,0.0,16.0,16.0,0.000000,0,0.000000,1
158,12048,I5749:84780;5749:82458;5749:82261,VECTOR,6481.5,16991.0,14.5,12.0,0.0,0.0,14.5,12.0,0.000000,0,0.380952,1
158,12051,I5749:84780;5749:82460;5749:82139,VECTOR,6484.999999046326,16994.000000079446,10.000000953674316,10.999999046325684,0.0,0.0,10.000000953674316,10.999999046325684,0.000000,0,0.000000,1
158,12055,I5749:84781;5749:82458;5749:82261,VECTOR,6529.5,16991.0,14.5,12.0,0.0,0.0,14.5,12.0,0.000000,0,0.380952,1
158,12058,I5749:84781;5749:82460;5749:82258,VECTOR,6532.0,16991.0,10.5,12.0,0.0,0.0,10.5,12.0,0.000000,0,0.000000,1
158,12062,I5749:84782;5749:82458;5749:82261,VECTOR,6577.5,16991.0,14.5,12.0,0.0,0.0,14.5,12.0,0.000000,0,0.380952,1
158,12065,I5749:84782;5749:82460;5749:82419,VECTOR,6581.0,16989.0,15.5,16.5,0.0,0.0,15.5,16.5,0.000000,0,0.000000,1
158,12068,I5749:84783;5749:82458;5749:82261,VECTOR,6625.5,16991.0,14.5,12.0,0.0,0.0,14.5,12.0,0.000000,0,0.380952,1
158,12071,I5749:84783;5749:82460;5749:82160,VECTOR,6629.0,16988.0,16.0,17.0,0.0,0.0,16.0,17.0,0.000000,0,0.000000,1
158,12074,I5749:84784;5749:82458;5749:82261,VECTOR,6673.5,16991.0,14.5,12.0,0.0,0.0,14.5,12.0,0.000000,0,0.380952,1
158,12077,I5749:84784;5749:82460;5749:82214,VECTOR,6676.00000024126,16990.0,8.662057876586914,8.662057876586914,0.0,0.0,8.662057876586914,8.662057876586914,0.000000,0,0.000000,1
158,12084,I5749:84788;5749:82462,INSTANCE,6387.0,16727.0,20.0,20.0,6182.0,16784.0,20.0,20.0,0.000000,1,1.000000,1
158,12091,I5749:84790;5749:82462,INSTANCE,6673.0,16727.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
158,12102,I5749:84791;5749:82462,INSTANCE,6727.0,16727.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
158,12109,5749:84794,INSTANCE,6438.5,16793.0,60.0,60.0,6233.5,16850.0,60.0,60.0,0.000000,1,1.000000,1
158,12115,5749:84799,INSTANCE,6635.5,16793.0,60.0,60.0,6430.5,16850.0,60.0,60.0,0.000000,1,1.000000,1
158,12122,I5749:84803;312:9498;180:422,VECTOR,6392.0,16965.0,14.0,14.0,0.0,0.0,14.0,14.0,0.000000,0,0.225000,0
158,12127,I5749:84803;312:9500;1347:218688,VECTOR,6482.0,16964.0,16.0,14.0,0.0,0.0,16.0,14.0,0.000000,0,0.317647,1
158,12131,I5749:84804;5749:84278;5749:82462,INSTANCE,6173.0,15987.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,1.000000,1
158,12138,I5749:84804;5749:84279;5749:82439,FRAME,6163.0,15985.0,24.0,24.0,6163.0,17040.0,24.0,24.0,0.000000,1,1.000000,1
158,12143,I5749:84804;5749:84280;5749:82462,INSTANCE,6285.0,15987.0,20.0,20.0,6285.0,17042.0,20.0,20.0,0.000000,1,1.000000,1
158,12149,I5749:84804;5749:84281;5749:82462,INSTANCE,6173.0,15987.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,1.000000,0
158,12156,I5749:84804;5749:84283;5749:82462,INSTANCE,6173.0,15987.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,1.000000,0
158,12163,I5749:84804;5749:84286,TEXT,6455.0,15990.5,43.0,13.0,0.0,0.0,43.0,13.0,0.000000,1,1.000000,1
158,12166,I5749:84804;5749:84288;5749:82462,INSTANCE,6498.0,15987.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
158,12172,I5749:84804;5749:84289;5749:82439,FRAME,6588.5,15985.0,24.0,24.0,0.0,0.0,24.0,24.0,0.000000,1,1.000000,1
158,12177,I5749:84804;5749:84290;5749:99534,INSTANCE,6393.0,15975.0,150.0,44.0,-164.0,-12.0,150.0,44.0,0.000000,1,1.000000,1
158,12207,I5749:84804;5749:84292;1122:52259,VECTOR,6822.0,15995.9999994357,16.0,1.9999991655349731,0.0,0.0,16.0,1.9999991655349731,0.000000,0,0.000000,1
158,12209,I5749:84804;5749:84293;5749:82462,INSTANCE,6836.0,15987.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
158,12217,I5749:84804;5749:84294;5749:82462,INSTANCE,6886.0,15987.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
158,12226,I5749:84804;5749:84295;5749:82462,INSTANCE,6936.0,15987.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
158,12234,I5749:84804;5749:84296;5749:82462,INSTANCE,6877.0,15987.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,1.000000,0
158,12240,I5749:84804;5749:84297;5749:82462,INSTANCE,6877.0,15987.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,1.000000,0
158,12246,I5749:84804;5749:84298;5749:82462,INSTANCE,6877.0,15987.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,1.000000,0
158,12260,I5749:84806;5749:93091,INSTANCE,6168.0,15924.0,31.0,22.0,6168.0,15924.0,31.0,22.0,1.000000,1,1.000000,1
158,12267,I5749:84806;5749:93095,TEXT,6385.0,15924.0,21.0,22.0,6385.0,15924.0,21.0,22.0,1.000000,1,1.000000,1
158,12273,I5749:84806;5749:93101,INSTANCE,6818.0,15924.0,30.0,22.0,6818.0,15924.0,30.0,22.0,1.000000,1,1.000000,1
158,12288,I5749:84807;5749:93113,BOOLEAN_OPERATION,6940.5,15896.0,26.5,12.0,6940.499997138977,15896.0,26.5,12.0,1.000000,0,1.000000,1
158,12035,5749:84776,TEXT,6787.0,16156.5,138.0,15.0,6787.0,16119.5,138.0,15.0,0.000000,1,1.000000,1
158,12044,I5749:84779;5749:82460;5749:82173,VECTOR,6437.0,16994.0,16.0,8.0,0.0,0.0,16.0,8.0,0.000000,0,0.000000,1
158,12052,I5749:84780;5749:82460;5749:82140,VECTOR,6490.0,16988.99999903835,11.0,11.0,0.0,0.0,11.0,11.0,0.000000,0,0.000000,1
158,12059,I5749:84781;5749:82460;5749:82259,VECTOR,6546.0,16989.0,4.0,16.0,0.0,0.0,4.0,16.0,0.000000,0,0.000000,1
158,12078,I5749:84784;5749:82460;5749:82215,VECTOR,6686.812500131486,16988.0,5.214912414550781,5.214912414550781,0.0,0.0,5.214912414550781,5.214912414550781,0.000000,0,0.000000,1
158,12086,I5749:84788;5749:82463,TEXT,6387.0,16731.0,34.0,12.0,0.0,0.0,34.0,12.0,0.000000,1,0.000000,0
158,12093,I5749:84790;5749:82463,TEXT,6673.0,16731.0,34.0,12.0,0.0,0.0,34.0,12.0,0.000000,1,0.000000,0
158,12104,I5749:84791;5749:82463,TEXT,6727.0,16731.0,34.0,12.0,0.0,0.0,34.0,12.0,0.000000,1,0.000000,0
158,12111,5749:84795,FRAME,6391.0,16867.0,155.0,48.0,6186.0,16924.0,155.0,48.0,0.000000,1,1.000000,1
158,12117,5749:84800,FRAME,6588.0,16867.0,155.0,48.0,6383.0,16924.0,155.0,48.0,0.000000,1,1.000000,1
158,12123,I5749:84803;312:9498;1364:237737,VECTOR,6391.0,16964.0,16.0,17.0,0.0,0.0,16.0,17.0,0.000000,0,0.360000,1
158,12134,I5749:84804;5749:84278;5749:82463,TEXT,6173.0,15991.0,66.0,12.0,0.0,0.0,66.0,12.0,0.000000,1,0.500000,0
158,12140,I5749:84804;5749:84279;5749:82441,FRAME,6187.0,15990.5,80.0,13.0,6187.0,17045.5,80.0,13.0,0.000000,1,1.000000,1
158,12145,I5749:84804;5749:84280;5749:82463,TEXT,6315.0,15991.0,79.0,12.0,6315.0,17046.0,79.0,12.0,0.000000,1,1.000000,1
158,12151,I5749:84804;5749:84281;5749:82463,TEXT,6173.0,15991.0,66.0,12.0,0.0,0.0,66.0,12.0,0.000000,1,0.500000,0
158,12158,I5749:84804;5749:84283;5749:82463,TEXT,6173.0,15991.0,105.0,12.0,0.0,4.0,-10.0,12.0,0.000000,1,0.000000,1
158,12164,I5749:84804;5749:84287,TEXT,6460.0,16011.5,33.0,10.0,0.0,0.0,33.0,10.0,0.000000,1,0.000000,0
158,12168,I5749:84804;5749:84288;5749:82463,TEXT,6498.0,15991.0,105.0,12.0,6497.5,17046.0,105.0,12.0,0.000000,1,1.000000,1
158,12174,I5749:84804;5749:84289;5749:82441,FRAME,6612.5,15990.5,80.0,13.0,24.0,5.5,80.0,13.0,0.000000,1,1.000000,1
158,12185,I5749:84804;5749:84290;5749:99535,INSTANCE,6547.0,15975.0,138.0,44.0,-10.0,-12.0,138.0,44.0,0.000000,1,1.000000,1
158,12211,I5749:84804;5749:84293;5749:82463,TEXT,6836.0,15991.0,43.0,12.0,0.0,0.0,43.0,12.0,0.000000,1,0.000000,0
158,12219,I5749:84804;5749:84294;5749:82463,TEXT,6886.0,15991.0,66.0,12.0,0.0,0.0,66.0,12.0,0.000000,1,0.000000,0
158,12228,I5749:84804;5749:84295;5749:82463,TEXT,6936.0,15991.0,58.0,12.0,0.0,0.0,58.0,12.0,0.000000,1,0.000000,0
158,12236,I5749:84804;5749:84296;5749:82463,TEXT,6877.0,15991.0,66.0,12.0,0.0,0.0,66.0,12.0,0.000000,1,0.500000,0
158,12242,I5749:84804;5749:84297;5749:82463,TEXT,6877.0,15991.0,66.0,12.0,0.0,0.0,66.0,12.0,0.000000,1,0.500000,0
158,12248,I5749:84804;5749:84298;5749:82463,TEXT,6877.0,15991.0,66.0,12.0,0.0,0.0,66.0,12.0,0.000000,1,0.500000,0
158,12262,I5749:84806;5749:93092,INSTANCE,6233.0,15924.0,16.0,22.0,6233.0,15924.0,16.0,22.0,1.000000,1,1.000000,1
158,12268,I5749:84806;5749:93096,TEXT,6522.0,15924.0,90.0,22.0,6522.0,15924.0,90.0,22.0,1.000000,1,1.000000,1
158,12275,I5749:84806;5749:93102,INSTANCE,6880.0,15924.0,25.0,22.0,6880.0,15924.0,25.0,22.0,1.000000,1,1.000000,1
158,12291,I5749:84807;5749:93116,RECTANGLE,6942.5,15898.0,20.0,8.0,6946.999997138977,15896.0,20.0,8.0,0.409692,0,0.409692,1
158,12045,I5749:84779;5749:82460;5749:82174,ELLIPSE,6440.0,16992.0,3.0,3.0,0.0,0.0,3.0,3.0,0.000000,0,0.000000,1
158,12079,I5749:84784;5749:82460;5749:82216,VECTOR,6686.9999968111415,16997.99999969402,7.500000476837158,7.000002861022949,0.0,0.0,7.500000476837158,7.000002861022949,0.000000,0,0.000000,1
158,12087,I5749:84788;5749:82464,INSTANCE,6387.0,16727.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
158,12094,I5749:84790;5749:82464,INSTANCE,6673.0,16727.0,20.0,20.0,6468.0,16784.0,20.0,20.0,0.000000,1,1.000000,1
158,12105,I5749:84791;5749:82464,INSTANCE,6727.0,16727.0,20.0,20.0,6522.0,16784.0,20.0,20.0,0.000000,1,1.000000,1
158,12124,I5749:84803;312:9498;2190:124618,VECTOR,6395.36328125,16968.0,7.2727274894714355,4.0,0.0,0.0,7.2727274894714355,4.0,0.000000,0,0.000000,0
158,12135,I5749:84804;5749:84278;5749:82464,INSTANCE,6173.0,15987.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,1.000000,0
158,12146,I5749:84804;5749:84280;5749:82464,INSTANCE,6285.0,15987.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
158,12152,I5749:84804;5749:84281;5749:82464,INSTANCE,6173.0,15987.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,1.000000,1
158,12159,I5749:84804;5749:84283;5749:82464,INSTANCE,6173.0,15987.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,1.000000,1
158,12169,I5749:84804;5749:84288;5749:82464,INSTANCE,6613.0,15987.0,20.0,20.0,6612.5,17042.0,20.0,20.0,0.000000,1,1.000000,1
158,12192,I5749:84804;5749:84290;5749:99536,INSTANCE,6689.0,15975.0,99.0,44.0,132.0,-12.0,99.0,44.0,0.000000,1,1.000000,1
158,12212,I5749:84804;5749:84293;5749:82464,INSTANCE,6836.0,15987.0,20.0,20.0,6836.0,17018.5,20.0,20.0,0.000000,1,1.000000,1
158,12220,I5749:84804;5749:84294;5749:82464,INSTANCE,6886.0,15987.0,20.0,20.0,6886.0,17018.5,20.0,20.0,0.000000,1,1.000000,1
158,12229,I5749:84804;5749:84295;5749:82464,INSTANCE,6936.0,15987.0,20.0,20.0,6936.0,17018.5,20.0,20.0,0.000000,1,1.000000,1
158,12237,I5749:84804;5749:84296;5749:82464,INSTANCE,6877.0,15987.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,1.000000,1
158,12243,I5749:84804;5749:84297;5749:82464,INSTANCE,6877.0,15987.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,1.000000,1
158,12249,I5749:84804;5749:84298;5749:82464,INSTANCE,6877.0,15987.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,1.000000,1
158,12264,I5749:84806;5749:93093,INSTANCE,6283.0,15924.0,16.0,22.0,6283.0,15924.0,16.0,22.0,1.000000,1,1.000000,1
158,12269,I5749:84806;5749:93097,FRAME,6728.0,15924.0,17.0,22.0,6728.0,15924.0,17.0,22.0,1.000000,1,1.000000,1
158,12277,I5749:84806;5749:93103,INSTANCE,6937.0,15924.0,25.0,22.0,6937.0,15924.0,25.0,22.0,1.000000,1,1.000000,1
158,12198,I5749:84804;5749:84290;5749:99537,INSTANCE,6792.0,15975.0,90.0,44.0,235.0,-12.0,90.0,44.0,0.000000,1,1.000000,1
158,12031,I5749:84775;5749:82239,BOOLEAN_OPERATION,6762.0,16162.5,3.0,14.0,6759.0,16117.0,3.0,14.0,0.000000,0,0.000000,1
158,12085,I5749:84788;5749:82462;5749:82261,VECTOR,6389.5,16731.0,14.5,12.0,0.0,16784.0,14.5,12.0,0.000000,0,0.000000,1
158,12088,I5749:84788;5749:82464;5749:82324,VECTOR,6386.0,16725.999999112108,15.556350708007812,15.556349754333496,0.0,0.0,15.556350708007812,15.556349754333496,0.000000,0,0.778675,1
158,12092,I5749:84790;5749:82462;5749:82261,VECTOR,6675.5,16731.0,14.5,12.0,0.0,0.0,14.5,12.0,0.000000,0,0.380952,1
158,12095,I5749:84790;5749:82464;5749:82396,VECTOR,6676.0,16742.0,0.5,0.0,6468.0,16784.0,0.5,0.0,0.000000,0,0.000000,1
158,12103,I5749:84791;5749:82462;5749:82261,VECTOR,6729.5,16731.0,14.5,12.0,0.0,0.0,14.5,12.0,0.000000,0,0.380952,1
